,z,t,theta_train
1775,-15.0,0.21600000000000003,0.0751794706059182
1776,-15.0,0.228,0.07124078125257995
1777,-15.0,0.24,0.07704310418087366
1778,-15.0,0.252,0.07218810421898232
1779,-15.0,0.264,0.07329250718941502
1780,-15.0,0.276,0.06799833172146892
1781,-15.0,0.28800000000000003,0.07379247532926642
1782,-15.0,0.3,0.06987105939263863
1783,-15.0,0.312,0.06764058932886374
1784,-15.0,0.324,0.09727966554683523
1785,-15.0,0.336,0.1329766689011819
1786,-15.0,0.34800000000000003,0.1444073185341238
1787,-15.0,0.36,0.15756384877069166
1788,-15.0,0.37200000000000005,0.17271703630772212
1789,-15.0,0.384,0.181503162663791
1790,-15.0,0.396,0.185373833267946
1791,-15.0,0.408,0.18512902048695146
1792,-15.0,0.42,0.1862752086591494
1793,-15.0,0.43200000000000005,0.18405977699652631
1794,-15.0,0.444,0.19180196453216458
1795,-15.0,0.456,0.18743207577858323
1796,-15.0,0.46799999999999997,0.19222556879068484
1797,-15.0,0.48,0.19782252128673922
1798,-15.0,0.49200000000000005,0.1892977038930418
1799,-15.0,0.504,0.1930649424713949
1800,-15.0,0.516,0.19673449137329999
1801,-15.0,0.528,0.18727752170512982
1802,-15.0,0.54,0.1942878889372023
1803,-15.0,0.552,0.2008113462843094
1804,-15.0,0.5640000000000001,0.19412486432493528
1805,-15.0,0.5760000000000001,0.19710154833270133
1806,-15.0,0.588,0.18448717593120448
1807,-15.0,0.6,0.19664761775222336
1808,-15.0,0.612,0.19386688874340063
1809,-15.0,0.624,0.1870684607356549
1810,-15.0,0.636,0.18949850028338128
1811,-15.0,0.648,0.1930296974631664
1812,-15.0,0.66,0.19352122778163894
1813,-15.0,0.672,0.18663264498509036
1814,-15.0,0.684,0.18799904249423238
1815,-15.0,0.6960000000000001,0.2008761570464003
1816,-15.0,0.708,0.19109258839709298
1817,-15.0,0.72,0.1899111876688427
1818,-15.0,0.732,0.19412440639145484
1819,-15.0,0.7440000000000001,0.18535609532789774
1820,-15.0,0.7559999999999999,0.19233336989963126
1821,-15.0,0.768,0.19324448575269346
1822,-15.0,0.78,0.1901931780567178
1823,-15.0,0.792,0.18698188325989096
1824,-15.0,0.804,0.19501706287099727
1825,-15.0,0.8160000000000001,0.1932929724966238
1826,-15.0,0.8280000000000001,0.1836859044288978
1827,-15.0,0.84,0.18441214585241622
1828,-15.0,0.852,0.1814095833257818
